pb_1,pb_2,pb_3,v_1,v_2,v_3
0.38635,0.0075484,0.49653,-0.00016411,0.00016536,-0.00061982
0.38635,0.0075486,0.49653,-0.0001214,0.00016447,-0.00057454
0.38635,0.0075488,0.49653,-7.8728e-05,0.00016355,-0.00052925
0.38635,0.0075489,0.49653,-3.6107e-05,0.00016262,-0.00048393
0.38635,0.0075491,0.49653,6.4586e-06,0.00016166,-0.00043861
0.38635,0.0075493,0.49653,4.8962e-05,0.00016067,-0.00039329
0.38635,0.0075494,0.49653,9.1398e-05,0.00015967,-0.00034798
0.38635,0.0075496,0.49653,0.00013376,0.00015864,-0.00030268
0.38635,0.0075497,0.49653,0.00017604,0.0001576,-0.00025741
0.38635,0.0075499,0.49653,0.00021824,0.00015653,-0.00021215
0.38635,0.00755,0.49653,0.00026034,0.00015543,-0.00016694
0.38635,0.0075502,0.49653,0.00030234,0.00015432,-0.00012176
0.38635,0.0075504,0.49653,0.00034424,0.00015319,-7.6627e-05
0.38635,0.0075505,0.49653,0.00038603,0.00015203,-3.1549e-05
0.38635,0.0075507,0.49653,0.0004277,0.00015086,1.3469e-05
0.38635,0.0075508,0.49653,0.00046925,0.00014966,5.8421e-05
0.38635,0.007551,0.49653,0.00051067,0.00014844,0.0001033
0.38636,0.0075511,0.49653,0.00055195,0.00014721,0.0001481
0.38636,0.0075513,0.49653,0.00059309,0.00014595,0.00019281
0.38636,0.0075514,0.49653,0.00063409,0.00014467,0.00023743
0.38636,0.0075515,0.49653,0.00067494,0.00014338,0.00028195
0.38636,0.0075517,0.49653,0.00071562,0.00014206,0.00032637
0.38636,0.0075518,0.49653,0.00075615,0.00014073,0.00037068
0.38636,0.007552,0.49653,0.0007965,0.00013937,0.00041486
0.38636,0.0075521,0.49653,0.00083668,0.000138,0.00045892
0.38636,0.0075522,0.49653,0.00087668,0.00013661,0.00050286
0.38636,0.0075524,0.49653,0.00091649,0.0001352,0.00054665
0.38636,0.0075525,0.49653,0.00095611,0.00013378,0.0005903
0.38636,0.0075526,0.49653,0.00099553,0.00013233,0.0006338
0.38636,0.0075528,0.49653,0.0010347,0.00013087,0.00067715
0.38637,0.0075529,0.49653,0.0010738,0.00012939,0.00072033
0.38637,0.007553,0.49653,0.0011126,0.00012789,0.00076335
0.38637,0.0075532,0.49653,0.0011511,0.00012638,0.00080619
0.38637,0.0075533,0.49654,0.0011895,0.00012485,0.00084885
0.38637,0.0075534,0.49654,0.0012276,0.00012331,0.00089132
0.38637,0.0075535,0.49654,0.0012655,0.00012175,0.00093361
0.38637,0.0075537,0.49654,0.0013031,0.00012017,0.00097569
0.38637,0.0075538,0.49654,0.0013405,0.00011858,0.0010176
0.38638,0.0075539,0.49654,0.0013777,0.00011697,0.0010592
0.38638,0.007554,0.49654,0.0014146,0.00011535,0.0011007
0.38638,0.0075541,0.49654,0.0014512,0.00011371,0.0011419
0.38638,0.0075542,0.49654,0.0014875,0.00011206,0.0011829
0.38638,0.0075543,0.49654,0.0015236,0.00011039,0.0012237
0.38638,0.0075545,0.49655,0.0015594,0.00010871,0.0012642
0.38638,0.0075546,0.49655,0.001595,0.00010702,0.0013045
0.38639,0.0075547,0.49655,0.0016302,0.00010531,0.0013446
0.38639,0.0075548,0.49655,0.0016652,0.00010359,0.0013843
0.38639,0.0075549,0.49655,0.0016998,0.00010186,0.0014239
0.38639,0.007555,0.49655,0.0017342,0.00010011,0.0014631
0.38639,0.0075551,0.49655,0.0017682,9.8354e-05,0.0015021
0.38639,0.0075552,0.49656,0.001802,9.6584e-05,0.0015408
0.3864,0.0075553,0.49656,0.0018354,9.4802e-05,0.0015792
0.3864,0.0075554,0.49656,0.0018685,9.301e-05,0.0016174
0.3864,0.0075555,0.49656,0.0019013,9.1206e-05,0.0016552
0.3864,0.0075555,0.49656,0.0019338,8.9391e-05,0.0016927
0.3864,0.0075556,0.49656,0.0019659,8.7565e-05,0.00173
0.38641,0.0075557,0.49657,0.0019977,8.5729e-05,0.0017669
0.38641,0.0075558,0.49657,0.0020291,8.3883e-05,0.0018035
0.38641,0.0075559,0.49657,0.0020602,8.2028e-05,0.0018398
0.38641,0.007556,0.49657,0.002091,8.0163e-05,0.0018758
0.38641,0.0075561,0.49657,0.0021214,7.8289e-05,0.0019114
0.38642,0.0075561,0.49658,0.0021514,7.6406e-05,0.0019467
0.38642,0.0075562,0.49658,0.0021811,7.4514e-05,0.0019817
0.38642,0.0075563,0.49658,0.0022105,7.2614e-05,0.0020163
0.38642,0.0075563,0.49658,0.0022394,7.0706e-05,0.0020506
0.38643,0.0075564,0.49658,0.002268,6.879e-05,0.0020846
0.38643,0.0075565,0.49659,0.0022962,6.6867e-05,0.0021181
0.38643,0.0075566,0.49659,0.002324,6.4937e-05,0.0021514
0.38643,0.0075566,0.49659,0.0023515,6.3e-05,0.0021842
0.38643,0.0075567,0.49659,0.0023785,6.1057e-05,0.0022167
0.38644,0.0075567,0.49659,0.0024052,5.9107e-05,0.0022488
0.38644,0.0075568,0.4966,0.0024315,5.7151e-05,0.0022805
0.38644,0.0075569,0.4966,0.0024574,5.519e-05,0.0023119
0.38644,0.0075569,0.4966,0.0024828,5.3223e-05,0.0023428
0.38645,0.007557,0.4966,0.0025079,5.1252e-05,0.0023734
0.38645,0.007557,0.49661,0.0025326,4.9275e-05,0.0024036
0.38645,0.0075571,0.49661,0.0025569,4.7295e-05,0.0024334
0.38645,0.0075571,0.49661,0.0025807,4.531e-05,0.0024628
0.38646,0.0075571,0.49661,0.0026041,4.3321e-05,0.0024917
0.38646,0.0075572,0.49662,0.0026272,4.1328e-05,0.0025203
0.38646,0.0075572,0.49662,0.0026498,3.9333e-05,0.0025484
0.38646,0.0075573,0.49662,0.0026719,3.7334e-05,0.0025762
0.38647,0.0075573,0.49662,0.0026937,3.5333e-05,0.0026035
0.38647,0.0075573,0.49663,0.002715,3.3329e-05,0.0026304
0.38647,0.0075574,0.49663,0.0027359,3.1324e-05,0.0026568
0.38648,0.0075574,0.49663,0.0027563,2.9316e-05,0.0026829
0.38648,0.0075574,0.49663,0.0027764,2.7308e-05,0.0027085
0.38648,0.0075575,0.49664,0.0027959,2.5298e-05,0.0027336
0.38648,0.0075575,0.49664,0.0028151,2.3287e-05,0.0027584
0.38649,0.0075575,0.49664,0.0028338,2.1275e-05,0.0027827
0.38649,0.0075575,0.49665,0.002852,1.9264e-05,0.0028065
0.38649,0.0075575,0.49665,0.0028698,1.7252e-05,0.0028299
0.3865,0.0075576,0.49665,0.0028872,1.5241e-05,0.0028528
0.3865,0.0075576,0.49665,0.0029041,1.323e-05,0.0028753
0.3865,0.0075576,0.49666,0.0029205,1.122e-05,0.0028973
0.3865,0.0075576,0.49666,0.0029365,9.2118e-06,0.0029189
0.38651,0.0075576,0.49666,0.0029521,7.2048e-06,0.00294
0.38651,0.0075576,0.49667,0.0029672,5.1996e-06,0.0029607
0.38651,0.0075576,0.49667,0.0029818,3.1965e-06,0.0029808
0.38652,0.0075576,0.49667,0.0029959,1.1958e-06,0.0030005
0.38652,0.0075576,0.49667,0.0030096,-8.0215e-07,0.0030198
0.38652,0.0075576,0.49668,0.0030229,-2.7972e-06,0.0030385
0.38653,0.0075576,0.49668,0.0030357,-4.7889e-06,0.0030568
0.38653,0.0075576,0.49668,0.003048,-6.7771e-06,0.0030746
0.38653,0.0075576,0.49669,0.0030598,-8.7615e-06,0.003092
0.38653,0.0075576,0.49669,0.0030712,-1.0742e-05,0.0031088
0.38654,0.0075576,0.49669,0.0030821,-1.2717e-05,0.0031252
0.38654,0.0075576,0.4967,0.0030925,-1.4689e-05,0.0031411
0.38654,0.0075575,0.4967,0.0031025,-1.6655e-05,0.0031565
0.38655,0.0075575,0.4967,0.0031119,-1.8615e-05,0.0031714
0.38655,0.0075575,0.49671,0.003121,-2.0571e-05,0.0031858
0.38655,0.0075575,0.49671,0.0031295,-2.252e-05,0.0031997
0.38656,0.0075575,0.49671,0.0031376,-2.4464e-05,0.0032132
0.38656,0.0075574,0.49671,0.0031451,-2.64e-05,0.0032261
0.38656,0.0075574,0.49672,0.0031523,-2.8331e-05,0.0032386
0.38657,0.0075574,0.49672,0.0031589,-3.0254e-05,0.0032505
0.38657,0.0075574,0.49672,0.0031651,-3.217e-05,0.003262
0.38657,0.0075573,0.49673,0.0031708,-3.4079e-05,0.0032729
0.38658,0.0075573,0.49673,0.003176,-3.598e-05,0.0032834
0.38658,0.0075572,0.49673,0.0031807,-3.7872e-05,0.0032934
0.38658,0.0075572,0.49674,0.003185,-3.9757e-05,0.0033028
0.38658,0.0075572,0.49674,0.0031888,-4.1633e-05,0.0033118
0.38659,0.0075571,0.49674,0.0031921,-4.35e-05,0.0033202
0.38659,0.0075571,0.49675,0.0031949,-4.5358e-05,0.0033282
0.38659,0.007557,0.49675,0.0031972,-4.7207e-05,0.0033356
0.3866,0.007557,0.49675,0.0031991,-4.9046e-05,0.0033426
0.3866,0.0075569,0.49676,0.0032005,-5.0875e-05,0.003349
0.3866,0.0075569,0.49676,0.0032015,-5.2694e-05,0.003355
0.38661,0.0075568,0.49676,0.0032019,-5.4503e-05,0.0033604
0.38661,0.0075568,0.49677,0.0032019,-5.6301e-05,0.0033654
0.38661,0.0075567,0.49677,0.0032014,-5.8088e-05,0.0033698
0.38662,0.0075567,0.49677,0.0032005,-5.9864e-05,0.0033737
0.38662,0.0075566,0.49678,0.003199,-6.1629e-05,0.0033771
0.38662,0.0075565,0.49678,0.0031971,-6.3382e-05,0.0033801
0.38663,0.0075565,0.49678,0.0031948,-6.5123e-05,0.0033825
0.38663,0.0075564,0.49679,0.0031919,-6.6852e-05,0.0033844
0.38663,0.0075563,0.49679,0.0031886,-6.8569e-05,0.0033858
0.38664,0.0075563,0.49679,0.0031849,-7.0273e-05,0.0033867
0.38664,0.0075562,0.4968,0.0031806,-7.1964e-05,0.0033871
0.38664,0.0075561,0.4968,0.0031759,-7.3643e-05,0.003387
0.38665,0.007556,0.4968,0.0031708,-7.5308e-05,0.0033865
0.38665,0.007556,0.49681,0.0031652,-7.6959e-05,0.0033854
0.38665,0.0075559,0.49681,0.0031591,-7.8597e-05,0.0033838
0.38665,0.0075558,0.49682,0.0031525,-8.0221e-05,0.0033817
0.38666,0.0075557,0.49682,0.0031455,-8.1831e-05,0.0033791
0.38666,0.0075557,0.49682,0.0031381,-8.3426e-05,0.0033761
0.38666,0.0075556,0.49683,0.0031302,-8.5007e-05,0.0033725
0.38667,0.0075555,0.49683,0.0031218,-8.6573e-05,0.0033684
0.38667,0.0075554,0.49683,0.003113,-8.8124e-05,0.0033639
0.38667,0.0075553,0.49684,0.0031038,-8.9659e-05,0.0033588
0.38668,0.0075552,0.49684,0.0030941,-9.1179e-05,0.0033533
0.38668,0.0075551,0.49684,0.003084,-9.2684e-05,0.0033473
0.38668,0.007555,0.49685,0.0030734,-9.4173e-05,0.0033408
0.38669,0.0075549,0.49685,0.0030624,-9.5646e-05,0.0033338
0.38669,0.0075548,0.49685,0.0030509,-9.7102e-05,0.0033263
0.38669,0.0075547,0.49686,0.0030391,-9.8542e-05,0.0033184
0.3867,0.0075546,0.49686,0.0030268,-9.9966e-05,0.00331
0.3867,0.0075545,0.49686,0.003014,-0.00010137,0.0033011
0.3867,0.0075544,0.49687,0.0030008,-0.00010276,0.0032917
0.3867,0.0075543,0.49687,0.0029872,-0.00010413,0.0032818
0.38671,0.0075542,0.49687,0.0029732,-0.00010549,0.0032715
0.38671,0.0075541,0.49688,0.0029588,-0.00010683,0.0032607
0.38671,0.007554,0.49688,0.002944,-0.00010815,0.0032495
0.38672,0.0075539,0.49688,0.0029287,-0.00010945,0.0032377
0.38672,0.0075538,0.49688,0.002913,-0.00011073,0.0032256
0.38672,0.0075537,0.49689,0.0028969,-0.000112,0.0032129
0.38672,0.0075536,0.49689,0.0028805,-0.00011325,0.0031998
0.38673,0.0075535,0.49689,0.0028636,-0.00011448,0.0031863
0.38673,0.0075533,0.4969,0.0028463,-0.00011569,0.0031723
0.38673,0.0075532,0.4969,0.0028286,-0.00011688,0.0031579
0.38674,0.0075531,0.4969,0.0028105,-0.00011805,0.003143
0.38674,0.007553,0.49691,0.0027921,-0.00011921,0.0031276
0.38674,0.0075529,0.49691,0.0027732,-0.00012034,0.0031119
0.38674,0.0075528,0.49691,0.002754,-0.00012146,0.0030956
0.38675,0.0075526,0.49692,0.0027344,-0.00012255,0.003079
0.38675,0.0075525,0.49692,0.0027144,-0.00012363,0.0030619
0.38675,0.0075524,0.49692,0.0026941,-0.00012468,0.0030444
0.38676,0.0075523,0.49693,0.0026733,-0.00012572,0.0030265
0.38676,0.0075521,0.49693,0.0026522,-0.00012674,0.0030082
0.38676,0.007552,0.49693,0.0026308,-0.00012773,0.0029894
0.38676,0.0075519,0.49693,0.002609,-0.00012871,0.0029702
0.38677,0.0075517,0.49694,0.0025868,-0.00012966,0.0029506
0.38677,0.0075516,0.49694,0.0025643,-0.0001306,0.0029306
0.38677,0.0075515,0.49694,0.0025415,-0.00013151,0.0029102
0.38677,0.0075514,0.49695,0.0025183,-0.00013241,0.0028894
0.38678,0.0075512,0.49695,0.0024947,-0.00013328,0.0028682
0.38678,0.0075511,0.49695,0.0024708,-0.00013413,0.0028466
0.38678,0.007551,0.49695,0.0024466,-0.00013496,0.0028247
0.38678,0.0075508,0.49696,0.0024221,-0.00013577,0.0028023
0.38679,0.0075507,0.49696,0.0023973,-0.00013656,0.0027796
0.38679,0.0075505,0.49696,0.0023721,-0.00013733,0.0027564
0.38679,0.0075504,0.49697,0.0023466,-0.00013807,0.0027329
0.38679,0.0075503,0.49697,0.0023208,-0.0001388,0.0027091
0.3868,0.0075501,0.49697,0.0022947,-0.0001395,0.0026848
0.3868,0.00755,0.49697,0.0022683,-0.00014018,0.0026602
0.3868,0.0075498,0.49698,0.0022416,-0.00014084,0.0026353
0.3868,0.0075497,0.49698,0.0022146,-0.00014148,0.00261
0.3868,0.0075496,0.49698,0.0021874,-0.00014209,0.0025843
0.38681,0.0075494,0.49698,0.0021598,-0.00014269,0.0025583
0.38681,0.0075493,0.49699,0.0021319,-0.00014326,0.002532
0.38681,0.0075491,0.49699,0.0021038,-0.00014381,0.0025053
0.38681,0.007549,0.49699,0.0020754,-0.00014434,0.0024783
0.38681,0.0075488,0.49699,0.0020468,-0.00014484,0.002451
0.38682,0.0075487,0.497,0.0020179,-0.00014533,0.0024233
0.38682,0.0075486,0.497,0.0019887,-0.00014579,0.0023954
0.38682,0.0075484,0.497,0.0019593,-0.00014623,0.0023671
0.38682,0.0075483,0.497,0.0019296,-0.00014665,0.0023385
0.38682,0.0075481,0.49701,0.0018997,-0.00014704,0.0023096
0.38683,0.007548,0.49701,0.0018696,-0.00014742,0.0022804
0.38683,0.0075478,0.49701,0.0018392,-0.00014777,0.0022509
0.38683,0.0075477,0.49701,0.0018086,-0.0001481,0.0022211
0.38683,0.0075475,0.49702,0.0017777,-0.0001484,0.002191
0.38683,0.0075474,0.49702,0.0017467,-0.00014869,0.0021607
0.38684,0.0075472,0.49702,0.0017154,-0.00014895,0.00213
0.38684,0.0075471,0.49702,0.001684,-0.00014919,0.0020992
0.38684,0.0075469,0.49702,0.0016523,-0.0001494,0.002068
0.38684,0.0075468,0.49703,0.0016204,-0.0001496,0.0020366
0.38684,0.0075466,0.49703,0.0015883,-0.00014977,0.0020049
0.38684,0.0075465,0.49703,0.0015561,-0.00014992,0.001973
0.38685,0.0075463,0.49703,0.0015237,-0.00015005,0.0019408
0.38685,0.0075462,0.49703,0.001491,-0.00015015,0.0019084
0.38685,0.007546,0.49704,0.0014582,-0.00015024,0.0018757
0.38685,0.0075459,0.49704,0.0014253,-0.0001503,0.0018429
0.38685,0.0075457,0.49704,0.0013922,-0.00015033,0.0018097
0.38685,0.0075456,0.49704,0.0013589,-0.00015035,0.0017764
0.38685,0.0075454,0.49704,0.0013255,-0.00015034,0.0017429
0.38685,0.0075453,0.49704,0.0012919,-0.00015032,0.0017091
0.38686,0.0075451,0.49705,0.0012582,-0.00015027,0.0016752
0.38686,0.007545,0.49705,0.0012243,-0.00015019,0.001641
0.38686,0.0075448,0.49705,0.0011903,-0.0001501,0.0016067
0.38686,0.0075447,0.49705,0.0011562,-0.00014998,0.0015722
0.38686,0.0075445,0.49705,0.0011219,-0.00014984,0.0015375
0.38686,0.0075444,0.49705,0.0010876,-0.00014968,0.0015026
0.38686,0.0075442,0.49706,0.0010531,-0.0001495,0.0014675
0.38686,0.0075441,0.49706,0.0010185,-0.0001493,0.0014323
0.38687,0.0075439,0.49706,0.00098386,-0.00014907,0.0013969
0.38687,0.0075438,0.49706,0.00094908,-0.00014882,0.0013613
0.38687,0.0075436,0.49706,0.00091422,-0.00014855,0.0013256
0.38687,0.0075435,0.49706,0.00087928,-0.00014826,0.0012898
0.38687,0.0075433,0.49706,0.00084425,-0.00014795,0.0012538
0.38687,0.0075432,0.49707,0.00080915,-0.00014762,0.0012177
0.38687,0.007543,0.49707,0.00077398,-0.00014726,0.0011815
0.38687,0.0075429,0.49707,0.00073874,-0.00014688,0.0011451
0.38687,0.0075427,0.49707,0.00070345,-0.00014649,0.0011086
0.38687,0.0075426,0.49707,0.0006681,-0.00014607,0.001072
0.38687,0.0075425,0.49707,0.00063271,-0.00014563,0.0010353
0.38687,0.0075423,0.49707,0.00059727,-0.00014517,0.00099854
0.38687,0.0075422,0.49707,0.0005618,-0.00014469,0.00096165
0.38687,0.007542,0.49707,0.00052629,-0.00014419,0.00092467
0.38688,0.0075419,0.49707,0.00049076,-0.00014366,0.0008876
0.38688,0.0075417,0.49708,0.0004552,-0.00014312,0.00085046
0.38688,0.0075416,0.49708,0.00041963,-0.00014256,0.00081324
0.38688,0.0075414,0.49708,0.00038405,-0.00014198,0.00077596
0.38688,0.0075413,0.49708,0.00034846,-0.00014137,0.00073862
0.38688,0.0075412,0.49708,0.00031287,-0.00014075,0.00070122
0.38688,0.007541,0.49708,0.00027729,-0.00014011,0.00066377
0.38688,0.0075409,0.49708,0.00024172,-0.00013944,0.00062628
0.38688,0.0075407,0.49708,0.00020616,-0.00013876,0.00058875
0.38688,0.0075406,0.49708,0.00017062,-0.00013806,0.00055119
0.38688,0.0075405,0.49708,0.00013511,-0.00013734,0.00051359
0.38688,0.0075403,0.49708,9.9628e-05,-0.0001366,0.00047598
0.38688,0.0075402,0.49708,6.4183e-05,-0.00013584,0.00043835
0.38688,0.0075401,0.49708,2.8779e-05,-0.00013506,0.00040071
0.38688,0.0075399,0.49708,-6.578e-06,-0.00013426,0.00036306
0.38688,0.0075398,0.49708,-4.1884e-05,-0.00013344,0.00032542
0.38688,0.0075397,0.49708,-7.7133e-05,-0.00013261,0.00028778
0.38688,0.0075395,0.49708,-0.00011232,-0.00013176,0.00025015
0.38688,0.0075394,0.49708,-0.00014744,-0.00013088,0.00021253
0.38688,0.0075393,0.49708,-0.00018249,-0.00012999,0.00017495
0.38688,0.0075391,0.49709,-0.00021746,-0.00012909,0.00013738
0.38688,0.007539,0.49709,-0.00025235,-0.00012816,9.9856e-05
0.38688,0.0075389,0.49709,-0.00028715,-0.00012722,6.2367e-05
0.38688,0.0075388,0.49709,-0.00032186,-0.00012626,2.4923e-05
0.38688,0.0075386,0.49709,-0.00035647,-0.00012528,-1.2472e-05
0.38688,0.0075385,0.49709,-0.00039098,-0.00012429,-4.9811e-05
0.38688,0.0075384,0.49709,-0.00042539,-0.00012328,-8.7089e-05
0.38688,0.0075383,0.49709,-0.00045968,-0.00012225,-0.0001243
0.38688,0.0075381,0.49708,-0.00049385,-0.0001212,-0.00016144
0.38687,0.007538,0.49708,-0.0005279,-0.00012014,-0.00019851
0.38687,0.0075379,0.49708,-0.00056183,-0.00011907,-0.00023549
0.38687,0.0075378,0.49708,-0.00059562,-0.00011797,-0.00027238
0.38687,0.0075377,0.49708,-0.00062928,-0.00011686,-0.00030918
0.38687,0.0075375,0.49708,-0.0006628,-0.00011574,-0.00034588
0.38687,0.0075374,0.49708,-0.00069617,-0.0001146,-0.00038248
0.38687,0.0075373,0.49708,-0.00072939,-0.00011344,-0.00041897
0.38687,0.0075372,0.49708,-0.00076246,-0.00011227,-0.00045535
0.38687,0.0075371,0.49708,-0.00079536,-0.00011109,-0.0004916
0.38687,0.007537,0.49708,-0.0008281,-0.00010989,-0.00052774
0.38687,0.0075369,0.49708,-0.00086068,-0.00010867,-0.00056374
0.38687,0.0075368,0.49708,-0.00089307,-0.00010744,-0.00059961
0.38687,0.0075367,0.49708,-0.00092529,-0.0001062,-0.00063533
0.38687,0.0075365,0.49708,-0.00095733,-0.00010494,-0.00067092
0.38686,0.0075364,0.49708,-0.00098918,-0.00010367,-0.00070635
0.38686,0.0075363,0.49708,-0.0010208,-0.00010239,-0.00074163
0.38686,0.0075362,0.49708,-0.0010523,-0.00010109,-0.00077674
0.38686,0.0075361,0.49708,-0.0010836,-9.9779e-05,-0.0008117
0.38686,0.007536,0.49708,-0.0011146,-9.8455e-05,-0.00084648
0.38686,0.0075359,0.49707,-0.0011455,-9.7119e-05,-0.00088109
0.38686,0.0075358,0.49707,-0.0011761,-9.5771e-05,-0.00091552
0.38686,0.0075358,0.49707,-0.0012065,-9.441e-05,-0.00094976
0.38686,0.0075357,0.49707,-0.0012367,-9.3037e-05,-0.00098382
0.38685,0.0075356,0.49707,-0.0012667,-9.1653e-05,-0.0010177
0.38685,0.0075355,0.49707,-0.0012964,-9.0257e-05,-0.0010513
0.38685,0.0075354,0.49707,-0.0013259,-8.885e-05,-0.0010848
0.38685,0.0075353,0.49707,-0.0013552,-8.7431e-05,-0.0011181
0.38685,0.0075352,0.49707,-0.0013842,-8.6002e-05,-0.0011511
0.38685,0.0075351,0.49707,-0.001413,-8.4562e-05,-0.0011839
0.38685,0.007535,0.49706,-0.0014416,-8.3112e-05,-0.0012165
0.38684,0.007535,0.49706,-0.0014698,-8.1652e-05,-0.0012489
0.38684,0.0075349,0.49706,-0.0014979,-8.0181e-05,-0.001281
0.38684,0.0075348,0.49706,-0.0015256,-7.8701e-05,-0.0013129
0.38684,0.0075347,0.49706,-0.0015531,-7.7211e-05,-0.0013446
0.38684,0.0075346,0.49706,-0.0015803,-7.5712e-05,-0.001376
0.38684,0.0075346,0.49706,-0.0016073,-7.4204e-05,-0.0014072
0.38684,0.0075345,0.49705,-0.001634,-7.2688e-05,-0.0014381
0.38683,0.0075344,0.49705,-0.0016604,-7.1162e-05,-0.0014688
0.38683,0.0075344,0.49705,-0.0016865,-6.9629e-05,-0.0014992
0.38683,0.0075343,0.49705,-0.0017123,-6.8087e-05,-0.0015294
0.38683,0.0075342,0.49705,-0.0017379,-6.6538e-05,-0.0015592
0.38683,0.0075342,0.49705,-0.0017631,-6.498e-05,-0.0015888
0.38682,0.0075341,0.49705,-0.001788,-6.3416e-05,-0.0016182
0.38682,0.007534,0.49704,-0.0018127,-6.1844e-05,-0.0016472
0.38682,0.007534,0.49704,-0.001837,-6.0266e-05,-0.001676
0.38682,0.0075339,0.49704,-0.0018611,-5.8681e-05,-0.0017044
0.38682,0.0075338,0.49704,-0.0018848,-5.7089e-05,-0.0017326
0.38682,0.0075338,0.49704,-0.0019082,-5.5492e-05,-0.0017605
0.38681,0.0075337,0.49704,-0.0019314,-5.3888e-05,-0.0017881
0.38681,0.0075337,0.49703,-0.0019541,-5.2279e-05,-0.0018153
0.38681,0.0075336,0.49703,-0.0019766,-5.0664e-05,-0.0018423
0.38681,0.0075336,0.49703,-0.0019988,-4.9044e-05,-0.001869
0.38681,0.0075335,0.49703,-0.0020206,-4.742e-05,-0.0018953
0.3868,0.0075335,0.49703,-0.0020421,-4.579e-05,-0.0019214
0.3868,0.0075334,0.49702,-0.0020632,-4.4156e-05,-0.0019471
0.3868,0.0075334,0.49702,-0.002084,-4.2518e-05,-0.0019725
0.3868,0.0075334,0.49702,-0.0021045,-4.0876e-05,-0.0019975
0.3868,0.0075333,0.49702,-0.0021247,-3.9231e-05,-0.0020222
0.38679,0.0075333,0.49702,-0.0021445,-3.7582e-05,-0.0020466
0.38679,0.0075332,0.49701,-0.0021639,-3.593e-05,-0.0020707
0.38679,0.0075332,0.49701,-0.002183,-3.4274e-05,-0.0020944
0.38679,0.0075332,0.49701,-0.0022018,-3.2617e-05,-0.0021178
0.38678,0.0075331,0.49701,-0.0022202,-3.0956e-05,-0.0021408
0.38678,0.0075331,0.49701,-0.0022382,-2.9294e-05,-0.0021635
0.38678,0.0075331,0.497,-0.0022559,-2.7629e-05,-0.0021858
0.38678,0.0075331,0.497,-0.0022733,-2.5963e-05,-0.0022078
0.38678,0.007533,0.497,-0.0022903,-2.4296e-05,-0.0022294
0.38677,0.007533,0.497,-0.0023069,-2.2627e-05,-0.0022506
0.38677,0.007533,0.49699,-0.0023231,-2.0957e-05,-0.0022715
0.38677,0.007533,0.49699,-0.002339,-1.9287e-05,-0.0022921
0.38677,0.0075329,0.49699,-0.0023545,-1.7616e-05,-0.0023122
0.38676,0.0075329,0.49699,-0.0023697,-1.5945e-05,-0.002332
0.38676,0.0075329,0.49699,-0.0023845,-1.4274e-05,-0.0023514
0.38676,0.0075329,0.49698,-0.0023989,-1.2603e-05,-0.0023705
0.38676,0.0075329,0.49698,-0.0024129,-1.0933e-05,-0.0023891
0.38675,0.0075329,0.49698,-0.0024265,-9.2634e-06,-0.0024074
0.38675,0.0075329,0.49698,-0.0024398,-7.595e-06,-0.0024253
0.38675,0.0075329,0.49697,-0.0024527,-5.9278e-06,-0.0024428
0.38675,0.0075329,0.49697,-0.0024652,-4.2622e-06,-0.00246
0.38674,0.0075329,0.49697,-0.0024774,-2.5983e-06,-0.0024767
0.38674,0.0075329,0.49697,-0.0024891,-9.3638e-07,-0.0024931
0.38674,0.0075329,0.49696,-0.0025005,7.2327e-07,-0.0025091
0.38674,0.0075329,0.49696,-0.0025115,2.3804e-06,-0.0025246
0.38673,0.0075329,0.49696,-0.0025221,4.0349e-06,-0.0025398
0.38673,0.0075329,0.49696,-0.0025323,5.6864e-06,-0.0025546
0.38673,0.0075329,0.49695,-0.0025421,7.3346e-06,-0.002569
0.38673,0.0075329,0.49695,-0.0025515,8.9795e-06,-0.002583
0.38672,0.0075329,0.49695,-0.0025606,1.0621e-05,-0.0025965
0.38672,0.0075329,0.49695,-0.0025692,1.2258e-05,-0.0026097
0.38672,0.0075329,0.49694,-0.0025775,1.3891e-05,-0.0026225
0.38672,0.0075329,0.49694,-0.0025853,1.552e-05,-0.0026349
0.38671,0.0075329,0.49694,-0.0025928,1.7144e-05,-0.0026468
0.38671,0.007533,0.49693,-0.0025999,1.8763e-05,-0.0026584
0.38671,0.007533,0.49693,-0.0026066,2.0377e-05,-0.0026695
0.38671,0.007533,0.49693,-0.0026129,2.1986e-05,-0.0026803
0.3867,0.007533,0.49693,-0.0026188,2.3589e-05,-0.0026906
0.3867,0.007533,0.49692,-0.0026243,2.5187e-05,-0.0027005
0.3867,0.0075331,0.49692,-0.0026294,2.6778e-05,-0.00271
0.3867,0.0075331,0.49692,-0.0026341,2.8363e-05,-0.0027191
0.38669,0.0075331,0.49692,-0.0026384,2.9942e-05,-0.0027278
0.38669,0.0075332,0.49691,-0.0026423,3.1514e-05,-0.002736
0.38669,0.0075332,0.49691,-0.0026459,3.308e-05,-0.0027439
0.38669,0.0075332,0.49691,-0.002649,3.4638e-05,-0.0027513
0.38668,0.0075333,0.4969,-0.0026517,3.6188e-05,-0.0027583
0.38668,0.0075333,0.4969,-0.0026541,3.7732e-05,-0.0027649
0.38668,0.0075333,0.4969,-0.002656,3.9267e-05,-0.0027711
0.38667,0.0075334,0.4969,-0.0026575,4.0794e-05,-0.0027769
